,clean_msg,target,char_count,word_count,digit_count,question_count,exclamation_count,dollar_count,cap_ratio,unique_words,repitition_factor,sentiment
1678,low come idea,0,40,3,0,1,0,0,0.025,3,1.0,-0.2732
1679,many people seems special first sight remain special till last sight maintain till life end shia,0,156,16,0,0,1,0,0.02564102564102564,13,1.2307692307692308,0.6597
1680,today song dedicated day song dedicate send valuable fund first reply,0,122,11,0,1,0,0,0.02459016393442623,10,1.1,0.7269
1681,okay wait,0,18,2,0,0,0,0,0.1111111111111111,2,1.0,0.2263
1682,lei,0,6,1,0,1,0,0,0.16666666666666666,1,1.0,0.0
1683,babe likely bed sorry tonight really wanna see tomorrow call love xxx,0,126,12,1,0,1,0,0.746031746031746,12,1.0,0.5994
1684,already squatting new way walking,0,46,5,0,0,0,0,0.021739130434782608,5,1.0,0.0
1685,want bold torch,0,30,3,1,0,0,0,0.03333333333333333,3,1.0,0.4404
1686,cramp stopped going back sleep,0,35,5,0,0,0,0,0.05714285714285714,5,1.0,-0.4019
1687,today danone number ending <num>my last four digit selected received £<num> award number match please call <num> claim £<num> award,1,172,20,21,0,0,2,0.005813953488372093,17,1.1764705882352942,0.872
1688,free top ringtone sub weekly ringtones week resend supply <num> per week sms<num>,1,114,13,18,1,0,0,0.07894736842105263,12,1.0833333333333333,0.6249
1689,nan jonathan solarium bos,0,32,4,0,1,0,0,0.0625,4,1.0,0.0
1690,bring tat forget,0,23,3,0,0,0,0,0.043478260869565216,3,1.0,-0.2263
1691,sunshine quiz wkly win top sony player know country algae text <num> £<num> tyrone,1,125,14,8,1,1,1,0.112,14,1.0,0.8316
1692,know raping dude poker,0,42,4,0,0,0,0,0.047619047619047616,4,1.0,-0.7003
1693,weightless girl friend make load money ebay something give thanks god,0,99,11,0,0,1,0,0.050505050505050504,11,1.0,0.802
1694,gre see message leaving congrats dear school wat plan,0,96,9,1,1,0,0,0.041666666666666664,9,1.0,0.7184
1695,latin later latin free lei going home first,0,71,8,0,1,0,0,0.028169014084507043,7,1.1428571428571428,0.5106
1696,finish already year keep saying mushy embarrassed,0,72,7,0,0,0,0,0.041666666666666664,7,1.0,-0.3612
1697,sorry man stash ran dry last night cannot pick sunday,0,76,10,0,0,0,0,0.02631578947368421,10,1.0,-0.0772
1698,oriya right doctor said,0,60,4,0,0,0,0,0.05,4,1.0,0.0
1699,free mag sorry service ordered <num> could delivered sufficient credit please top receive service,1,148,14,5,0,0,0,0.02027027027027027,13,1.0769230769230769,0.8271
1700,,0,5,0,0,0,0,0,0.2,0,,0.0
1701,please ask mummy call father,0,31,5,0,0,0,0,0.03225806451612903,5,1.0,0.3182
1702,come room cannot come house house still messy hama,0,77,9,0,0,0,0,0.025974025974025976,7,1.2857142857142858,-0.3612
1703,lost kilo today,0,33,3,2,0,1,0,0.030303030303030304,3,1.0,-0.3182
1704,taste fish curry,0,25,3,0,0,0,0,0.08,3,1.0,0.0
1705,might accident workplace somewhere ghodbandar traffic move lovely ply slip amp worry,0,126,12,0,1,0,0,0.031746031746031744,12,1.0,-0.296
1706,sun pkg whereby want specialise wad,0,68,6,0,2,0,0,0.029411764705882353,6,1.0,0.0772
1707,yes one woman man please tell like dislike bed,0,75,9,0,0,2,0,0.04,9,1.0,0.5994
1708,test earlier appreciate call tomorrow,0,68,5,0,0,0,0,0.04411764705882353,5,1.0,0.4019
1709,loverly keep coming queen hmm ache speak miss desperately,0,144,9,0,4,0,0,0.034722222222222224,9,1.0,-0.25
1710,meet free dun wan meet mhz guy rite,0,59,8,0,0,0,0,0.03389830508474576,7,1.1428571428571428,0.5106
1711,promise though even gotten dinner yet,0,60,6,0,0,0,0,0.016666666666666666,6,1.0,0.3182
1712,got back dislike bed,0,49,4,0,1,1,0,0.04081632653061224,4,1.0,-0.3818
1713,turn stereo love phone unknown album,0,66,6,0,0,0,0,0.0,6,1.0,0.6369
1714,hard live chat spain choose girl connect live call <num> cheap chat biggest live service vul bcm<num>wc<num>n<num>xx,1,145,17,22,0,1,0,0.1724137931034483,14,1.2142857142857142,-0.1027
1715,yeah see,0,24,2,0,0,0,0,0.08333333333333333,2,1.0,0.296
1716,asking know may fund classmate,0,58,5,0,2,0,0,0.034482758620689655,5,1.0,0.0
1717,sorry earlier putting firmware around talk actually life low,0,107,9,1,1,1,0,0.037383177570093455,9,1.0,-0.34
1718,wow boy back take <num> tour win via ticket prebook via club text club <num> trackmarque ltd infovipclub<num>u,1,138,18,10,0,1,0,0.2463768115942029,15,1.2,0.8225
1719,missionary hook doggy hook standing,0,53,5,0,0,0,0,0.018867924528301886,4,1.25,0.0
1720,better sleep dun disturb liao wake mag,0,73,7,0,0,0,0,0.0410958904109589,7,1.0,0.0516
1721,fighting world easy either win lose fighting close difficult lose lose win still lose,0,149,14,1,0,0,0,0.006711409395973154,9,1.5555555555555556,-0.7003
1722,watching house entertaining getting whole hugh laurie thing even stick indeed especially stick,0,136,13,0,0,0,0,0.007352941176470588,12,1.0833333333333333,0.4404
1723,thought crap meant another one good look tomorrow,0,62,8,0,0,1,0,0.04838709677419355,8,1.0,0.0772
1724,jon pete live bin spain recently sum diner left bill said rent may interested <num>pes around james,0,157,17,8,0,0,1,0.050955414012738856,17,1.0,0.4019
1725,bold list,0,39,2,1,0,0,0,0.05128205128205128,2,1.0,0.3818
1726,know shall speak list minute,0,67,5,0,0,0,0,0.029850746268656716,5,1.0,0.0
1727,albite honeypot unite didst end join town jus pub instead jus chilling bedroomlove jan xxx,0,129,15,2,1,3,0,0.7364341085271318,14,1.0714285714285714,0.2732
1728,went project centre,0,24,3,0,0,0,0,0.041666666666666664,3,1.0,0.0
1729,per request amaangalyam alaipayuthe set callertune caller press copy friend callertune,0,136,11,1,0,0,0,0.04411764705882353,10,1.1,0.4939
1730,low yeah point guess,0,34,4,0,0,0,0,0.058823529411764705,4,1.0,0.0258
1731,project free,0,26,2,0,0,0,0,0.038461538461538464,2,1.0,0.5106
1732,low well quality int bad int complaining,0,55,7,0,0,0,0,0.03636363636363636,6,1.1666666666666667,-0.6486
1733,happen tonight,0,27,2,0,1,0,0,0.037037037037037035,2,1.0,0.0
1734,mandy sullivan calling hottie chosen receive £<num> easter prize displease telephone <num> claim <num> prize transferred someone else,1,223,18,23,0,0,1,0.06278026905829596,16,1.125,0.765
1735,think going finn come,0,39,4,0,0,0,0,0.02564102564102564,4,1.0,0.0
1736,tired special,0,36,2,0,0,0,0,0.027777777777777776,2,1.0,-0.0516
1737,come tomorrow,0,23,2,0,0,0,0,0.043478260869565216,2,1.0,0.0
1738,cant pick phone right plus send message,0,51,7,0,0,0,0,0.0392156862745098,7,1.0,0.0
1739,sleep well take rest,0,34,4,0,0,0,0,0.058823529411764705,4,1.0,0.2732
1740,guy never invite anywhere,0,34,4,0,0,0,0,0.029411764705882353,4,1.0,-0.1139
1741,going bahamas callfreefone <num> speak live operator claim either bahamas cruise of£<num> cash opt text <num>,1,158,16,29,0,1,1,0.189873417721519,14,1.1428571428571428,0.0
1742,want please inside outside bedroom,0,74,5,0,0,1,0,0.02702702702702703,5,1.0,0.3818
1743,calm dowson theacusations bwana know wot themed ageing nothing stove xxx,0,144,11,1,0,1,0,0.7291666666666666,11,1.0,0.3182
1744,love wine dine lady,0,32,4,0,0,1,0,0.03125,4,1.0,0.6369
1745,someone contacted dating service entered phone fancy youth find call landline <num> pobox<num>n<num>tf<num>,1,155,13,18,0,1,0,0.025806451612903226,13,1.0,0.0
1746,ism cool lug tired cause load planning got social service inspection nursery take care spa,0,159,15,1,0,1,0,0.012578616352201259,15,1.0,0.3818
1747,know account detail ask mon send mon reach,0,86,8,0,0,0,0,0.011627906976744186,7,1.1428571428571428,0.0258
1748,think wrong number,0,32,3,0,0,0,0,0.03125,3,1.0,-0.4215
1749,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day,0,166,17,0,0,0,0,0.16265060240963855,13,1.3076923076923077,0.9022
1750,late love mum,0,22,3,0,0,0,0,0.7727272727272727,3,1.0,0.6369
1751,got ismail panel part,0,26,4,0,0,0,0,0.038461538461538464,4,1.0,0.0
1752,thinking chucking red green black trainer save carrying back train,0,92,10,1,0,0,0,0.010869565217391304,10,1.0,0.4939
1753,give one miss number please,0,37,5,0,0,0,0,0.02702702702702703,5,1.0,0.25
1754,jus came back lunch let,0,46,5,0,1,0,0,0.043478260869565216,5,1.0,0.0
1755,schedule next week town weekend,0,62,5,0,1,0,0,0.03225806451612903,5,1.0,0.0
1756,really gooddhanush rock,0,39,3,0,0,0,0,0.02564102564102564,3,1.0,0.0
1757,lao wont needing hair anymore,0,50,5,0,0,0,0,0.04,5,1.0,0.0
1758,miss need want love,0,35,4,0,0,0,0,0.02857142857142857,4,1.0,0.5994
1759,sorry free,0,21,2,0,0,0,0,0.047619047619047616,2,1.0,0.4588
1760,ever get song stuck head reason away til listen like time,0,107,11,1,1,0,0,0.009345794392523364,11,1.0,0.128
1761,yet chikkusimple hannah,0,38,3,0,1,0,0,0.02631578947368421,3,1.0,0.0
1762,got mail dileepthank buchan look forward lot supporter less contact hereremember one venugopal mentionedtomorrow later shall try come till theregoodnight dear,0,205,21,0,0,0,0,0.00975609756097561,21,1.0,0.5719
1763,sometimes heart remembers someone much forgets someone soon coz heart like everyone liked one remembered overtime bill,0,158,17,0,0,0,0,0.10126582278481013,15,1.1333333333333333,0.6486
1764,joy father john john name joy father mandan,0,67,8,0,0,0,0,0.14925373134328357,5,1.6,0.8225
1765,<num> igbo customer loyalty offer new nokia<num> mobile txtauctiontxt restart no<num> get nowt,1,142,13,23,0,2,1,0.2887323943661972,13,1.0,0.5423
1766,niue regarding <num> textbook intro algorithm second edition selling,0,121,9,6,0,0,1,0.024793388429752067,9,1.0,0.0
1767,sims auction nokia <num>i get win free auction take part send nokia <num> hgsuite<num>lands roww<num>jhl,1,162,15,16,0,0,0,0.1728395061728395,13,1.1538461538461537,0.7964
1768,want come,0,26,2,0,1,0,0,0.038461538461538464,2,1.0,0.0772
1769,little difficult simple way enter place,0,68,6,0,0,0,0,0.029411764705882353,6,1.0,-0.2975
1770,thing got watch tonight already smith mind,0,123,7,2,0,0,0,0.032520325203252036,7,1.0,0.0
1771,done show far put new picture facebook,0,61,7,0,0,0,0,0.04918032786885246,7,1.0,0.0
1772,watching got new job,0,33,4,0,0,0,0,0.06060606060606061,4,1.0,0.0
1773,good afternoon sexy bun job search wake first thought always love wish fine happy know adore,0,156,16,0,1,2,0,0.03205128205128205,16,1.0,0.9694
1774,coming whatever want,0,41,3,0,0,0,0,0.024390243902439025,3,1.0,0.0772
1775,chick favourite song,0,50,3,1,0,0,0,0.02,3,1.0,0.0
1776,see posted facebook,0,41,3,0,1,0,0,0.07317073170731707,3,1.0,0.0
1777,call freephone <num> <num>,1,33,4,11,0,1,0,0.30303030303030304,3,1.3333333333333333,0.0
1778,buy space invader chance win orig arcade game console press game arcade std charge see o<num>coukgames term setting purchase,1,154,19,5,0,0,0,0.09090909090909091,17,1.1176470588235294,0.7003
1779,wonder world eth eth style eth smile eth personality ord nature sims lovely friendship good morning dear,0,151,17,8,0,0,0,0.13245033112582782,14,1.2142857142857142,0.9287
1780,loan purpose £<num> £<num> homeowner tenant welcome previously refused still help call free <num> <num> text back help,1,162,18,19,1,0,2,0.043209876543209874,15,1.2,0.8591
1781,big brother alert computer selected ask cash voucher call <num> box cro<num> landline cost ppm mobile vary,1,154,17,25,0,1,0,0.19480519480519481,17,1.0,0.296
1782,well later,0,22,2,0,0,0,0,0.0,2,1.0,0.2732
1783,uncle atlanta wish guy great semester,0,53,6,0,0,0,0,0.05660377358490566,6,1.0,0.7783
1784,dear free message without recharge,0,62,5,0,0,0,0,0.03225806451612903,5,1.0,0.7096
1785,done search love let love find called falling love coz done force fall know someone hold bill,0,159,17,0,0,0,0,0.08176100628930817,14,1.2142857142857142,0.9186
1786,dun believe told,0,34,3,0,0,0,0,0.058823529411764705,3,1.0,0.0
1787,know god created gap finger one made come amp fill gap holding hand love,0,151,14,0,1,1,0,0.046357615894039736,13,1.0769230769230769,0.8885
1788,tessera sun tell,0,26,3,0,0,0,0,0.038461538461538464,3,1.0,0.0
1789,run transfer amt,0,27,3,0,0,0,0,0.037037037037037035,3,1.0,0.0
1790,takin shower yeah leave done,0,52,5,0,0,0,0,0.057692307692307696,5,1.0,0.25
1791,working eye philosophy text later bit free chat,0,100,8,0,0,0,0,0.01,8,1.0,0.5106
1792,lost ill always sui intend hurt never knew felt iwasmarinethat’s itried<num>tell breakout,0,161,12,3,0,0,0,0.018633540372670808,12,1.0,-0.8176
1793,win winner foley ipod exciting prize soon keep eye mobile visit wwwwin<num>couk,1,132,12,5,0,2,0,0.06818181818181818,12,1.0,0.9337
1794,bad girl still remember,0,39,4,0,0,0,0,0.05128205128205128,4,1.0,-0.5423
1795,much gave morning,0,32,3,0,0,0,0,0.0625,3,1.0,0.0
1796,hope alright babe worry might felt bit desperate learned job fake waiting come back love,0,158,15,0,2,0,0,0.0189873417721519,15,1.0,0.2023
1797,hey tell blake address carlos wanted meet got lost answering phone,0,120,11,0,1,0,0,0.025,11,1.0,-0.3182
1798,get opinion something first,0,42,4,0,1,0,0,0.023809523809523808,4,1.0,0.0
1799,one week leave put know time,0,46,6,0,0,0,0,0.043478260869565216,6,1.0,-0.0516
1800,hit move,0,44,2,0,0,0,0,0.022727272727272728,2,1.0,0.0
1801,excellent spent list year air force iraq afghanistan stable honest like travelling,0,123,12,0,1,0,0,0.04065040650406504,12,1.0,0.8934
1802,wanna watch movie,0,24,3,0,0,0,0,0.041666666666666664,3,1.0,0.0
1803,school,0,28,1,0,1,0,0,0.07142857142857142,1,1.0,0.0
1804,class get text,0,34,3,0,0,0,0,0.058823529411764705,3,1.0,0.0
1805,bus leaf list,0,28,3,0,0,0,0,0.03571428571428571,3,1.0,0.0
1806,god blessed good sleep dear pray,0,47,6,0,0,1,0,0.02127659574468085,6,1.0,0.9153
1807,today soda number ending <num> selected receive award match please call <num> quoting claim code <num> standard rate app,1,154,19,21,0,0,1,0.01948051948051948,17,1.1176470588235294,0.7269
1808,nice day today love dearly,0,47,5,0,0,0,0,0.0425531914893617,5,1.0,0.8689
1809,bit pay see noe scared dun rem die become better looking order let,0,114,13,0,0,0,0,0.03508771929824561,13,1.0,-0.6486
1810,right ask roommate,0,37,3,0,0,0,0,0.05405405405405406,3,1.0,0.0
1811,whats house beer,0,64,3,0,2,0,0,0.03125,3,1.0,0.0
1812,wan meet combine part rest project going,0,82,7,1,2,0,0,0.024390243902439025,7,1.0,0.0
1813,getting ticket walsall tue march mate getting sat ill pay treat want text back terry,0,122,15,3,0,0,0,0.040983606557377046,14,1.0714285714285714,-0.0516
1814,yes chatting,0,24,2,0,0,0,0,0.041666666666666664,2,1.0,0.4019
1815,jess done know work call home eve xxx,0,89,8,0,0,0,0,0.7415730337078652,8,1.0,0.0
1816,sian aft meeting supervisor got work liao working,0,67,8,1,1,0,0,0.04477611940298507,8,1.0,0.0
1817,going write cana exam week,0,44,5,0,2,0,0,0.022727272727272728,5,1.0,0.0
1818,well watch shrek,0,33,3,1,0,2,0,0.09090909090909091,3,1.0,0.2732
1819,much dirty fellow,0,28,3,0,1,0,0,0.03571428571428571,3,1.0,-0.4404
1820,dunno dat wat told,0,37,4,0,0,0,0,0.05405405405405406,4,1.0,0.0
1821,probably tomorrow even later tonight something going,0,76,7,0,0,0,0,0.013157894736842105,7,1.0,0.0
1822,could say dying man feel sad wanted know would probably gone late night,0,150,13,0,0,0,0,0.03333333333333333,13,1.0,-0.4767
1823,thinking lifting one,0,45,3,0,0,0,0,0.022222222222222223,3,1.0,0.0
1824,dun wan dun like already wat still eating,0,84,8,0,2,0,0,0.05952380952380952,7,1.1428571428571428,0.3612
1825,sent email soon,0,24,3,0,0,0,0,0.041666666666666664,3,1.0,0.0
1826,wat make people dearer happiness dat feel meet pain feel miss dem,0,119,12,0,0,3,0,0.008403361344537815,11,1.0909090909090908,0.3818
1827,dude teresa hope okay didst hear people called received package since dec list would like know fantastic year best reading plus really really first aid use work done,0,332,28,0,0,0,0,0.03313253012048193,27,1.037037037037037,0.9337
1828,hey gorgeous man work mobile number good one babe squishy,0,80,10,0,0,0,0,0.0625,10,1.0,0.802
1829,may call later plus,0,24,4,0,0,0,0,0.125,4,1.0,0.0
1830,hottest pic straight phone see getting wet wanting xxx text pic <num> text cost textoperator gaga xxx,1,151,17,13,0,3,0,0.0728476821192053,14,1.2142857142857142,0.2263
1831,way stay,0,34,2,0,0,0,0,0.029411764705882353,2,1.0,0.0
1832,hello taking call got job start monday,0,65,7,0,0,2,0,0.046153846153846156,7,1.0,0.0
1833,time flight tar,0,27,3,0,1,0,0,0.037037037037037035,3,1.0,0.0
1834,come,0,24,1,0,1,0,0,0.08333333333333333,1,1.0,0.0
1835,rather prominent bite mark right cheek,0,53,6,0,0,0,0,0.018867924528301886,6,1.0,0.3182
1836,september,0,28,1,0,0,1,0,0.03571428571428571,1,1.0,0.0
1837,wet right,0,22,2,0,1,0,0,0.045454545454545456,2,1.0,0.0
1838,husband,0,23,1,0,0,0,0,0.043478260869565216,1,1.0,0.0
1839,hack chat get backdoor entry chat room fraction cost reply neon call <num> subscribe bpm box <num> len wc<num>n<num>xx,1,161,19,24,0,0,0,0.07453416149068323,17,1.1176470588235294,0.0
1840,norm tomorrow finish test need sort library stuff point got letter today access til end march better get move,0,191,19,3,1,1,0,0.015706806282722512,19,1.0,0.4404
1841,yeah got list joanna feeling really anti social,0,75,8,0,0,0,0,0.05333333333333334,8,1.0,0.0276
1842,office,0,23,1,0,0,0,0,0.043478260869565216,1,1.0,0.0
1843,countdown later,0,27,2,0,1,0,0,0.037037037037037035,2,1.0,0.0
1844,super dagwood replacement mural,0,37,4,0,0,0,0,0.02702702702702703,4,1.0,0.5994
1845,good good player unsold,0,40,4,0,0,0,0,0.025,3,1.3333333333333333,0.7003
1846,want join later meeting five call class,0,93,7,0,1,0,0,0.043010752688172046,7,1.0,0.3612
1847,england telly decided let watch mia elliot kissing damn,0,107,9,0,0,3,0,0.028037383177570093,9,1.0,-0.0516
1848,free nokia motorola unto month price inferential free net mins<num>txtmth free booth call mobileupd<num> <num> call <num>optoutd<num>wv,1,158,17,24,0,0,0,0.15822784810126583,14,1.2142857142857142,0.872
1849,done want hear philosophy say happen,0,52,6,0,0,0,0,0.038461538461538464,6,1.0,0.0772
1850,got job wiproyou get every thing life year,0,71,8,2,0,0,0,0.014084507042253521,8,1.0,0.0
1851,cant get laptop matrix card lei,0,52,6,0,1,0,0,0.038461538461538464,6,1.0,0.0
1852,dunno next show aft pay got,0,51,6,7,0,0,0,0.0392156862745098,6,1.0,-0.1027
1853,time tried contact pound prize claim easy call <num> per min btnationalrate,1,153,12,19,0,1,0,0.058823529411764705,12,1.0,0.7351
1854,made payment done much sorry would want fedex way,0,98,9,0,0,0,0,0.030612244897959183,9,1.0,0.0
